date,low,high,open,coinbase_close,coinbase_volume
2024-02-10,69.97,71.23,70.67,70.82,84442.68504255
2024-02-11,70.65,73.12,70.84,71.58,131024.66986369
2024-02-12,70.3,73.45,71.59,72.85,123006.77578591
2024-02-13,68.12,73.19,72.84,69.0,214431.3630108
2024-02-14,68.47,70.79,69.0,69.9,192100.95131616
2024-02-15,69.07,70.97,69.89,69.84,181962.73654268
2024-02-16,68.78,71.0,69.84,70.64,150133.89239774
2024-02-17,68.09,70.75,70.66,70.0,109586.92259487
2024-02-18,69.85,71.35,70.0,70.82,84873.6496752
2024-02-19,70.44,71.75,70.82,71.33,117056.87353795
2024-02-20,67.38,71.5,71.32,69.66,192538.48338141
2024-02-21,67.32,69.72,69.67,68.92,116061.78477399
2024-02-22,67.91,69.81,68.92,68.76,164292.77021673
2024-02-23,67.48,69.1,68.76,68.77,98154.13269607
2024-02-24,68.62,70.69,68.78,70.41,100240.47605084
2024-02-25,69.74,70.59,70.4,70.16,80694.25596705
2024-02-26,69.11,73.13,70.17,71.97,228851.99376536
2024-02-27,71.98,76.44,71.98,74.01,366219.88874986
2024-02-28,70.34,78.0,74.04,74.58,489757.77116659
2024-02-29,73.95,84.99,74.58,79.97,639834.98356604
2024-03-01,79.99,86.22,79.99,84.94,354465.59582862
2024-03-02,84.5,94.7,84.99,94.67,575950.67405812
2024-03-03,84.9,94.88,94.63,90.76,362194.8850811
2024-03-04,87.54,92.69,90.75,89.07,591626.60150754
2024-03-05,72.06,92.0,89.06,82.04,818160.42337597
2024-03-06,79.86,87.42,82.04,85.95,327059.30046633
2024-03-07,83.44,89.73,85.94,88.15,294098.06784724
2024-03-08,84.12,89.67,88.16,88.54,413552.06299405
2024-03-09,87.02,91.14,88.54,90.86,220352.12020933
2024-03-10,85.5,91.0,90.84,87.52,192237.67389949
2024-03-11,83.29,105.71,87.51,103.82,823702.25529118
2024-03-12,91.69,104.27,103.87,97.57,444874.79489273
2024-03-13,94.12,98.99,97.57,97.28,287186.80255031
2024-03-14,89.5,98.27,97.26,94.07,434579.13208273
2024-03-15,83.31,95.4,94.07,89.8,448776.25551076
2024-03-16,82.21,90.71,89.78,84.04,305335.17989134
2024-03-17,80.64,86.76,84.05,85.86,214046.61741817
2024-03-18,80.75,88.08,85.87,86.76,290319.44341527
2024-03-19,77.08,87.87,86.73,78.43,694236.19958826
2024-03-20,76.96,85.37,78.41,84.67,460152.72425964
2024-03-21,83.59,87.2,84.66,85.72,245590.79936784
2024-03-22,80.57,86.21,85.71,83.43,206647.06419785
2024-03-23,82.89,87.49,83.43,85.27,220340.29200079
2024-03-24,85.25,90.71,85.25,89.62,292443.83722772
2024-03-25,88.56,92.09,89.66,90.59,274931.03264669
2024-03-26,87.61,97.0,90.59,95.74,595436.36927159
2024-03-27,92.32,98.9,95.74,93.52,505454.19771575
2024-03-28,93.4,96.55,93.51,94.15,405746.71834295
2024-03-29,92.8,110.47,94.15,109.14,732621.54348965
2024-03-30,101.12,109.31,109.13,102.9,349078.46438837
2024-03-31,101.4,106.76,102.9,105.05,280185.60316358
2024-04-01,97.25,112.98,105.04,99.3,625529.98530092
2024-04-02,93.2,109.04,99.28,106.79,903101.80909608
2024-04-03,96.58,109.89,106.77,98.35,499644.72172813
2024-04-04,96.26,104.25,98.36,98.47,502190.12480937
2024-04-05,95.1,100.25,98.47,97.88,311333.97804777
2024-04-06,97.21,102.5,97.88,101.65,184215.84210159
2024-04-07,100.11,105.95,101.65,101.22,299552.07856677
2024-04-08,99.59,106.02,101.24,103.24,319995.39827519
2024-04-09,96.47,103.43,103.24,97.53,271970.08289909
2024-04-10,93.46,98.28,97.53,96.71,222610.68326495
2024-04-11,94.85,99.98,96.72,98.78,212993.16355635
2024-04-12,80.01,99.53,98.76,86.16,516258.24593288
2024-04-13,70.83,86.62,86.16,77.47,679710.0994161
2024-04-14,73.79,80.49,77.48,79.82,465056.0912589
2024-04-15,75.63,82.9,79.8,78.13,325097.13146713
2024-04-16,75.37,80.46,78.14,79.99,232952.11885792
2024-04-17,76.32,80.83,79.96,80.18,187140.01640329
2024-04-18,78.66,82.54,80.17,80.8,193794.82719748
2024-04-19,75.8,82.2,80.8,80.91,194079.71484958
2024-04-20,80.31,86.02,80.89,85.08,128115.48932702
2024-04-21,82.75,85.71,85.06,84.18,99055.65852622
2024-04-22,83.96,86.53,84.17,85.44,138356.47847073
2024-04-23,84.01,86.5,85.44,85.04,137005.00374881
2024-04-24,82.27,87.69,85.02,83.21,232107.76315278
2024-04-25,81.82,85.04,83.2,83.76,149777.71960778
2024-04-26,83.07,88.56,83.75,88.09,302820.10725718
2024-04-27,83.09,88.46,88.08,83.83,239105.84427093
2024-04-28,83.58,85.41,83.83,83.97,112922.05708902
2024-04-29,81.71,85.62,83.98,83.48,163646.00046478
2024-04-30,77.21,84.5,83.48,79.44,218367.02045755
2024-05-01,74.53,80.81,79.44,80.05,244154.69764978
2024-05-02,78.58,81.28,80.04,80.04,138133.41633274
2024-05-03,79.35,82.66,80.04,81.91,127061.20788736
2024-05-04,81.55,82.99,81.9,81.69,99102.36935453
2024-05-05,80.4,81.82,81.69,81.33,106573.95418559
2024-05-06,80.02,84.23,81.34,80.8,194285.7131066
2024-05-07,79.79,82.64,80.77,80.83,145087.56335277
2024-05-08,79.31,82.29,80.82,81.65,150003.32716283
2024-05-09,80.67,83.16,81.67,83.07,114888.4430761
2024-05-10,79.55,83.48,83.05,80.22,109554.49587602
2024-05-11,80.12,82.26,80.22,81.36,83214.93845814
2024-05-12,80.8,82.14,81.36,81.38,66309.16155251
2024-05-13,78.9,82.5,81.38,80.61,160047.64439703
2024-05-14,78.41,83.0,80.61,78.7,152975.98118948
2024-05-15,78.24,82.98,78.75,82.5,155712.63771542
2024-05-16,81.38,83.27,82.49,82.44,133670.58103124
2024-05-17,81.91,84.26,82.44,84.18,110718.77183059
2024-05-18,83.45,84.85,84.17,83.87,90425.9347358
2024-05-19,81.77,84.4,83.86,82.39,77089.22330222
2024-05-20,82.38,89.17,82.39,88.65,184021.06141805
2024-05-21,86.94,89.63,88.64,88.24,235271.75659231
2024-05-22,84.86,88.48,88.24,85.75,184372.39538242
2024-05-23,80.51,87.96,85.75,85.41,303789.67405426
2024-05-24,83.99,86.45,85.41,84.99,166773.19881125
2024-05-25,84.43,85.93,84.98,84.99,71686.71338215
2024-05-26,83.49,85.27,84.99,83.84,78862.80214773
2024-05-27,83.77,86.37,83.84,85.17,96547.77421646
2024-05-28,81.98,85.49,85.18,83.35,145662.4076179
2024-05-29,82.54,84.14,83.37,83.47,119963.93737913
2024-05-30,81.88,85.53,83.47,84.43,151852.9171056
2024-05-31,81.97,84.65,84.42,83.13,110828.6206423
2024-06-01,82.83,83.86,83.13,83.43,61109.40208311
2024-06-02,82.13,83.48,83.41,83.08,72498.9485517
2024-06-03,82.59,84.25,83.08,82.82,94587.29565849
2024-06-04,81.09,83.72,82.82,83.68,98439.43648748
2024-06-05,83.5,85.48,83.67,85.44,96079.94010235
2024-06-06,84.12,85.79,85.44,84.17,131407.98872071
2024-06-07,75.09,84.83,84.18,80.1,235299.53067999
2024-06-08,78.83,80.44,80.1,79.98,82669.64420839
2024-06-09,79.49,80.71,79.97,80.47,55469.34867156
2024-06-10,79.04,80.49,80.47,79.63,102262.8352264
2024-06-11,75.58,79.83,79.64,77.29,269256.47404925
2024-06-12,76.34,79.29,77.3,78.49,214826.46223322
