date,low,high,open,coinbase_close,coinbase_volume
2021-02-11,26.22094,28.58426,26.82352,27.87634,3542769.18
2021-02-12,26.71428,31.5,27.87307,30.72099,5336151.75
2021-02-13,29.09468,34.77,30.71218,34.25468,5133520.11
2021-02-14,32.3578,35.74999,34.26149,33.19261,5020581.86
2021-02-15,27.5,34.92,33.23007,32.58241,6205389.98
2021-02-16,30.80736,33.39455,32.59247,31.95171,3773291.0
2021-02-17,30.0,32.7,31.95171,32.25796,3180426.64
2021-02-18,31.78176,33.60503,32.24329,32.48306,1964708.91
2021-02-19,31.4,35.53932,32.50845,34.71995,3229919.69
2021-02-20,32.3745,36.92151,34.71989,33.97,4034859.17
2021-02-21,33.26628,35.3,33.96048,34.14866,1764904.42
2021-02-22,24.5327,34.23446,34.1493,31.48001,6267224.88
2021-02-23,21.0,31.68429,31.47826,25.9483,11634839.34
2021-02-24,24.53022,29.34892,25.96675,28.13126,5931870.69
2021-02-25,24.39866,28.72799,28.13417,24.73152,3433528.53
2021-02-26,23.69,27.03105,24.73475,25.16756,5250428.75
2021-02-27,24.82448,27.43814,25.18298,26.23968,2591575.54
2021-02-28,22.898,26.77338,26.22369,24.74591,3754730.9
2021-03-01,24.63885,27.74946,24.74,27.72423,3133871.54
2021-03-02,27.19983,30.5,27.73189,28.52571,4132034.92
2021-03-03,28.19001,31.44,28.55184,29.83953,3242496.31
2021-03-04,27.02313,30.57584,29.85804,27.67814,3314909.08
2021-03-05,25.66004,28.2695,27.67814,27.82024,3190260.11
2021-03-06,26.3,28.42081,27.83832,28.16613,1582297.33
2021-03-07,27.36253,29.15823,28.18245,28.57048,2315089.8
2021-03-08,28.29149,31.84466,28.59901,31.84065,2906569.69
2021-03-09,30.38265,32.0,31.84441,31.51188,1863918.35
2021-03-10,29.2682,31.78722,31.525,29.89613,2304237.88
2021-03-11,28.55027,30.48191,29.89737,30.14796,1711089.69
2021-03-12,27.682,30.4,30.13352,28.36933,1805196.45
2021-03-13,26.9816,30.58878,28.36666,29.7371,2380537.42
2021-03-14,28.5,30.17572,29.7466,28.55299,1246350.08
2021-03-15,26.81888,29.40901,28.5411,27.53713,2016792.61
2021-03-16,26.40001,28.18029,27.52781,27.93066,1589065.89
2021-03-17,27.3224,31.26656,27.9373,31.079,2949183.65
2021-03-18,29.00818,31.37921,31.08244,29.41017,2120311.67
2021-03-19,28.694,30.54735,29.41646,29.78029,1432330.95
2021-03-20,29.513,31.43,29.76579,29.64676,1255660.07
2021-03-21,28.59974,30.10333,29.63834,29.24407,918187.08
2021-03-22,27.23179,29.45703,29.26314,27.24369,1527520.91
2021-03-23,26.63624,27.93645,27.26259,26.79315,1923080.58
2021-03-24,23.75,27.87658,26.79486,24.85461,2355616.71
2021-03-25,24.3806,26.64083,24.83814,25.54023,2530802.63
2021-03-26,25.34251,27.44779,25.53322,27.41009,1616532.27
2021-03-27,26.00348,27.5,27.42684,26.89726,1191804.48
2021-03-28,26.1,27.65,26.88933,26.65876,1321001.86
2021-03-29,26.37807,28.6341,26.66085,28.02551,1785947.55
2021-03-30,27.45935,28.59995,28.0214,27.83886,1468409.42
2021-03-31,26.26344,29.4,27.83886,29.4,1810429.41
2021-04-01,29.32741,31.09329,29.4,30.07276,2070690.2
2021-04-02,29.51924,32.55896,30.06941,32.47172,1680568.08
2021-04-03,29.2,33.15,32.48693,29.30365,1613923.23
2021-04-04,28.72,31.45001,29.29086,30.745,1260610.39
2021-04-05,29.65,32.63,30.745,32.37938,1885623.51
2021-04-06,31.3029,34.91,32.41546,34.72219,3708975.86
2021-04-07,30.23,35.09,34.72218,31.13277,2920024.09
2021-04-08,30.95042,32.88,31.12847,32.80864,1263093.24
2021-04-09,31.22369,33.29266,32.79077,31.57179,1115021.99
2021-04-10,31.0,32.97589,31.57179,31.89001,1386380.69
2021-04-11,31.73514,34.39,31.89479,33.85987,1697551.12
2021-04-12,31.871,34.11,33.87744,33.08113,1233075.76
2021-04-13,32.40001,35.87523,33.10017,35.53966,2152914.09
2021-04-14,35.0106,41.99,35.54,41.35009,5009988.1
2021-04-15,39.64779,44.37687,41.35009,42.6269,3767202.59
2021-04-16,38.64,43.27999,42.6537,42.02078,3752766.79
2021-04-17,39.89006,44.14909,42.02077,39.93785,2708118.94
2021-04-18,32.65037,40.399,39.93197,39.19569,6173726.82
2021-04-19,31.73094,42.06702,39.17725,35.80695,4872822.04
2021-04-20,33.3,39.46746,35.80988,39.02144,3920654.14
2021-04-21,35.96,39.49748,39.05,36.25885,2323572.08
2021-04-22,33.59917,40.8338,36.27144,35.15,4594254.95
2021-04-23,30.11,35.9489,35.13292,35.25,4883670.03
2021-04-24,31.1,35.35916,35.25,31.28093,1880298.63
2021-04-25,29.85,33.45551,31.3,31.72301,2132829.65
2021-04-26,31.41127,35.33,31.71306,35.15311,2135248.86
2021-04-27,34.51471,37.76114,35.1531,36.84205,2093813.95
2021-04-28,34.98689,37.93796,36.8388,36.26785,2076285.62
2021-04-29,35.03682,37.5,36.28237,36.4578,1989017.13
2021-04-30,35.85,38.79291,36.46215,38.15982,2103438.64
2021-05-01,37.50094,41.28921,38.16588,41.28199,2343790.02
2021-05-02,38.715,41.45,41.28199,39.50338,1725414.72
2021-05-03,39.2619,42.86999,39.50581,42.1,2929829.08
2021-05-04,38.54578,48.57,42.1,45.56438,7746791.54
2021-05-05,44.88777,51.2,45.56285,49.62213,6427644.29
2021-05-06,45.34957,49.91524,49.65519,47.18943,4359110.57
2021-05-07,45.8,51.99,47.18673,49.16947,4772999.9
2021-05-08,46.6,50.31099,49.19573,48.7115,2473673.14
2021-05-09,46.01762,52.44694,48.71697,52.33984,3143568.89
2021-05-10,40.53499,52.99,52.3203,46.37129,5149894.35
2021-05-11,44.6,48.91706,46.39399,48.86401,3115421.4
2021-05-12,40.87079,49.90105,48.8776,41.50178,4540205.93
2021-05-13,39.40141,45.0,41.54511,43.29698,4706943.51
2021-05-14,42.87712,47.93161,43.2982,46.61093,2853949.25
2021-05-15,41.04465,48.0,46.61061,41.51479,3174346.81
2021-05-16,37.71,44.7,41.50435,40.70647,3520263.04
2021-05-17,35.08,40.72133,40.72129,37.21983,4780277.86
2021-05-18,36.67279,44.75536,37.22558,42.57775,4622913.58
2021-05-19,21.0,43.488,42.57775,26.31119,11241417.98
2021-05-20,23.0,33.18076,26.30733,30.65921,9208969.67
2021-05-21,22.08328,32.0,30.6647,25.60639,9452219.14
2021-05-22,22.26,26.25709,25.6,23.31876,6743023.21
2021-05-23,15.0,24.38212,23.33581,19.87843,14472384.0
2021-05-24,19.73008,26.4619,19.8873,26.44489,10572083.5
2021-05-25,23.70001,27.666,26.44608,27.54916,7223279.55
2021-05-26,26.87105,34.33358,27.543,34.04773,8060155.34
2021-05-27,30.0771,35.3643,34.04773,31.7348,6770839.72
2021-05-28,26.80737,32.19462,31.76035,27.87118,8202346.95
2021-05-29,24.13501,29.70941,27.85559,25.38331,5886001.91
2021-05-30,23.72839,29.2,25.38332,26.83846,4771609.11
2021-05-31,25.60197,32.15903,26.8239,32.12418,5333272.45
2021-06-01,29.01,32.65838,32.12418,30.72087,3903977.12
2021-06-02,29.61,32.187,30.72533,30.65753,2106302.29
2021-06-03,30.02046,32.85,30.64984,32.19107,2150880.03
2021-06-04,27.21427,32.25001,32.19377,28.84429,3637167.84
2021-06-05,26.06203,30.17374,28.84429,27.15546,2818907.28
2021-06-06,26.8421,28.19921,27.1503,27.52653,1304651.7
2021-06-07,24.24001,28.69733,27.53295,24.57476,3215717.76
2021-06-08,21.39001,25.10663,24.58149,24.08701,5943170.85
2021-06-09,22.45734,25.62856,24.10296,25.58621,3878424.61
2021-06-10,22.74805,25.78,25.59706,23.14,2585799.89
2021-06-11,21.0,23.4083,23.16948,21.48128,3068742.95
2021-06-12,20.02,22.30856,21.47441,21.67363,3398448.34
2021-06-13,20.42001,23.89999,21.67627,23.33325,2950486.49
2021-06-14,22.76136,25.28973,23.33326,24.98633,3153769.98
2021-06-15,24.38589,26.46925,24.99112,24.47677,3077596.03
2021-06-16,22.92,24.64442,24.48547,23.045,2504050.77
2021-06-17,22.81,24.43434,23.04641,23.38967,1840186.02
2021-06-18,20.55542,23.41998,23.40605,21.24458,2916775.47
2021-06-19,20.18291,21.93883,21.24403,20.26429,1683929.09
2021-06-20,19.09,22.09439,20.27399,21.64666,2565841.61
2021-06-21,17.0,21.86586,21.65015,17.38149,8041665.42
2021-06-22,15.001,18.85458,17.37578,16.87068,9412777.81
2021-06-23,16.16199,19.2046,16.85483,18.38623,4082738.1
2021-06-24,17.3511,19.51213,18.39148,19.05,2605045.69
2021-06-25,16.81779,19.49963,19.05,16.88475,3276908.42
2021-06-26,15.93103,17.47992,16.88319,16.96014,3224901.01
2021-06-27,16.61,18.43225,16.96016,18.4266,2409423.94
2021-06-28,17.9097,19.42826,18.4215,18.82075,2627477.95
2021-06-29,18.75276,20.55,18.8268,19.51147,2705566.06
2021-06-30,18.15,19.76238,19.51199,19.50085,2538472.71
2021-07-01,17.60368,19.53849,19.52248,18.2059,2397541.52
2021-07-02,17.26,18.53186,18.2059,18.27688,1988102.6
2021-07-03,17.86957,18.88847,18.28358,18.55,1367484.75
2021-07-04,18.01782,19.90753,18.54808,19.25576,1510281.65
2021-07-05,17.77833,19.24175,19.24175,18.35588,1237316.64
2021-07-06,18.332,20.33562,18.3721,20.08142,2794501.59
2021-07-07,19.58653,21.2737,20.07362,19.80239,2170480.91
2021-07-08,18.14,19.88158,19.80218,18.36758,2310816.51
2021-07-09,17.64001,18.86799,18.35538,18.66468,1672012.14
2021-07-10,17.75,18.99644,18.65862,18.20734,1237081.51
2021-07-11,17.86107,18.57389,18.20919,18.38416,913235.96
2021-07-12,17.13892,18.61569,18.37415,17.52572,1347823.91
2021-07-13,16.66,17.76891,17.51439,16.87462,1491990.79
2021-07-14,16.024,17.41961,16.87617,16.93356,2301207.28
2021-07-15,15.51165,17.23657,16.92966,15.76518,2550619.46
2021-07-16,15.13583,16.3345,15.77288,15.23963,2246280.75
2021-07-17,15.0,15.68336,15.24,15.35974,1919231.09
2021-07-18,15.16,16.08084,15.36339,15.47617,1313944.66
2021-07-19,14.4136,15.63,15.47993,14.52696,2750622.16
2021-07-20,13.3849,14.78253,14.53026,13.7441,4120032.39
2021-07-21,13.45593,15.77074,13.7441,15.295,3217956.0
2021-07-22,14.96639,16.18335,15.30255,16.08147,1746202.93
2021-07-23,15.23006,16.58619,16.08063,16.50932,1638273.7
2021-07-24,16.33598,17.16056,16.51654,16.69933,2380283.65
2021-07-25,16.16488,17.0622,16.70725,16.77343,1841029.49
2021-07-26,16.6931,19.96024,16.77343,18.04387,6193778.21
2021-07-27,17.6019,19.59758,18.03713,19.49681,3505430.29
2021-07-28,18.61357,20.0,19.49837,19.119,3819179.1
2021-07-29,18.62135,19.46881,19.12062,19.36497,1643580.34
2021-07-30,18.8413,22.67731,19.36904,22.29126,5685875.49
2021-07-31,21.28087,23.37,22.29126,22.73065,3775770.25
2021-08-01,21.76465,23.92949,22.7309,22.07602,3816249.2
2021-08-02,21.39,23.97772,22.06757,23.48414,3593371.62
2021-08-03,22.12001,24.43999,23.48341,23.92314,4116530.84
2021-08-04,22.85352,25.0,23.93749,24.19875,3599253.65
2021-08-05,22.44671,24.32504,24.19725,24.07253,2840345.02
2021-08-06,23.07,24.40397,24.07415,23.9013,2791442.43
2021-08-07,23.64,25.17811,23.90254,24.7182,2622605.72
2021-08-08,22.55418,24.95493,24.70742,23.04331,2540911.78
2021-08-09,22.05432,24.71041,23.04316,24.21064,2773502.76
2021-08-10,23.75219,25.5204,24.20134,24.54052,2838219.14
2021-08-11,24.45952,27.32898,24.54052,25.9127,4340059.98
2021-08-12,24.07913,26.90682,25.91617,24.96434,3457107.7
2021-08-13,24.72871,27.79696,24.94904,27.76559,2515032.16
2021-08-14,26.37524,27.97721,27.76867,27.15962,2462461.33
2021-08-15,25.88001,27.99,27.15963,27.92233,2223649.0
2021-08-16,25.7,30.51982,27.92104,27.95282,5739539.77
2021-08-17,25.8969,30.3,27.93678,26.13466,5125973.57
2021-08-18,24.80898,26.93432,26.12909,25.31039,4594553.45
2021-08-19,24.50514,27.13303,25.3214,27.09531,3515401.15
2021-08-20,26.65404,29.04567,27.08956,28.70891,3053346.97
2021-08-21,27.66756,29.17019,28.70894,27.86825,2159390.41
2021-08-22,26.78839,28.67359,27.87816,28.00564,2048875.98
2021-08-23,27.78803,29.31102,28.00811,28.57527,2377604.46
2021-08-24,25.62719,28.93001,28.55914,25.72353,2539239.6
2021-08-25,25.21716,26.87595,25.72415,26.60966,2155803.65
2021-08-26,23.91662,26.961,26.62098,24.39997,3111741.52
2021-08-27,24.00805,26.15849,24.38314,26.05013,2650670.94
2021-08-28,25.36656,26.2,26.05369,25.75,1760892.01
2021-08-29,25.16122,26.58426,25.75862,25.78479,2040791.7
2021-08-30,24.32001,26.48931,25.79383,25.04159,3078661.34
2021-08-31,24.71495,27.54382,25.04159,26.70915,4120982.53
2021-09-01,26.09489,29.80825,26.69626,29.74617,4502012.88
2021-09-02,28.7779,30.89,29.75469,29.96,3616645.85
2021-09-03,29.086,31.74839,29.97402,30.78178,3321699.17
2021-09-04,29.45478,31.17454,30.77187,29.90164,2253182.22
2021-09-05,29.55,33.64792,29.90164,33.57233,3213731.95
2021-09-06,32.53855,36.35122,33.58121,34.8276,4184982.63
2021-09-07,25.0,35.34469,34.8307,28.27129,8834983.14
2021-09-08,25.1539,29.22304,28.25597,27.17837,6365283.72
2021-09-09,26.46,30.18836,27.16394,27.98,5382655.58
2021-09-10,25.62676,29.55599,27.99614,26.39417,5505025.27
2021-09-11,26.26895,27.76781,26.39672,27.00796,2714069.01
2021-09-12,26.37202,29.75346,26.99906,29.4084,3658602.07
2021-09-13,25.22,29.92997,29.41877,26.96742,5876392.44
2021-09-14,26.72871,30.87718,26.97244,30.82583,4698890.3
2021-09-15,29.60396,31.45,30.82161,30.68,4201136.22
2021-09-16,29.03049,32.12,30.69341,29.79906,3778154.32
2021-09-17,27.36956,30.1318,29.81751,27.74473,3789872.39
2021-09-18,27.39888,29.4641,27.74286,28.40642,2481606.13
2021-09-19,26.93277,28.79532,28.41098,27.3836,1980126.32
2021-09-20,23.01,27.42362,27.37993,23.56574,6330749.67
2021-09-21,20.81631,24.37999,23.56041,21.42447,6609847.04
2021-09-22,21.03046,24.51706,21.43561,24.46555,4953506.5
2021-09-23,23.41,25.49,24.45588,25.44375,3050978.76
2021-09-24,21.4,25.51091,25.4364,23.28734,5820962.56
2021-09-25,22.05262,24.70811,23.28821,24.51968,4068669.14
2021-09-26,22.36114,25.37414,24.51968,24.63255,5177548.38
2021-09-27,23.0,25.4792,24.60777,23.03109,2720833.75
2021-09-28,22.0,23.74245,23.02763,22.09162,2850275.85
2021-09-29,22.01434,23.92042,22.09162,22.86,3274245.56
2021-09-30,22.7146,24.39038,22.8509,24.0,2982606.89
2021-10-01,23.58,26.70306,23.99714,26.33045,3670728.89
2021-10-02,25.84581,27.82351,26.33047,26.90795,2555431.28
2021-10-03,26.53351,28.16942,26.90804,27.58486,2356797.25
2021-10-04,25.59815,27.6841,27.58248,26.62653,2930849.93
2021-10-05,26.20967,27.5,26.61944,27.23022,2585079.23
2021-10-06,25.22896,28.18656,27.24174,26.80818,3560273.15
2021-10-07,25.9049,27.71244,26.81459,26.82026,3148934.63
2021-10-08,26.15384,27.45,26.84337,26.39,2450595.29
2021-10-09,26.04177,27.89894,26.39,27.42832,2529629.25
2021-10-10,25.40001,27.48373,27.45445,25.5494,2469482.84
2021-10-11,24.63426,26.75897,25.54376,25.23441,2829931.21
2021-10-12,23.53575,25.25542,25.23062,24.62765,3202931.81
2021-10-13,24.15932,25.68025,24.62764,25.68025,2894431.04
2021-10-14,25.38743,27.86875,25.68025,26.72471,3509087.33
2021-10-15,25.97351,27.39134,26.72798,27.01479,3731732.55
2021-10-16,26.94939,28.68795,27.01479,27.22954,2955862.99
2021-10-17,25.75,27.62556,27.23087,26.53806,2297174.21
2021-10-18,25.27,26.743,26.54487,25.70439,2231656.16
2021-10-19,25.36672,26.28718,25.6962,25.91872,1763938.59
2021-10-20,25.86382,27.64283,25.92283,27.49721,2283819.99
2021-10-21,27.19863,29.33331,27.48724,28.27285,4551488.17
2021-10-22,28.00571,30.0,28.27546,28.66153,3379321.86
2021-10-23,28.29881,31.45222,28.66153,31.37851,3150664.56
2021-10-24,28.75001,31.52883,31.37717,29.70899,2570307.11
2021-10-25,29.52644,32.91368,29.70206,32.38565,3206773.46
2021-10-26,31.2857,33.82297,32.38828,32.54232,3560333.29
2021-10-27,27.95759,33.90914,32.53551,28.91076,6488677.6
2021-10-28,28.64286,30.92854,28.91076,30.19988,4034461.77
2021-10-29,29.95346,31.96187,30.20567,30.96101,2825251.05
2021-10-30,29.1669,31.13122,30.98397,29.80182,2107477.27
2021-10-31,28.67,30.67936,29.80586,30.02323,2263947.22
2021-11-01,29.17045,31.88332,30.02661,31.68755,2977066.73
2021-11-02,31.02701,32.5,31.69326,32.28399,2048670.58
2021-11-03,30.57719,32.80777,32.29577,31.96549,2382947.64
2021-11-04,30.24305,32.116,31.97414,31.00373,2049801.46
2021-11-05,30.7,33.71812,31.00374,32.89255,3827444.48
2021-11-06,30.75155,33.22583,32.88101,32.0803,1930694.57
2021-11-07,31.74056,32.60999,32.09015,32.35652,1218640.5
2021-11-08,32.20391,34.83692,32.35899,34.47181,3083922.85
2021-11-09,33.4,35.61366,34.49321,33.84002,2742851.79
2021-11-10,31.85241,38.32458,33.84096,34.23874,7323463.09
2021-11-11,33.38427,36.94566,34.21261,34.70121,4263773.84
2021-11-12,32.71127,35.45626,34.7,34.28213,4161991.75
2021-11-13,33.20515,34.5947,34.2725,33.9902,1696360.56
2021-11-14,32.5531,34.45,34.00175,33.76863,1556063.52
2021-11-15,32.0,34.51429,33.76864,32.04394,2010603.0
2021-11-16,28.002,32.05814,32.04568,29.16949,4962255.24
2021-11-17,28.05816,29.76544,29.17116,29.19449,3163962.46
2021-11-18,25.8715,29.71441,29.20619,26.56392,3707337.01
2021-11-19,26.10858,28.89976,26.56641,28.30279,2723382.85
2021-11-20,27.30372,28.7451,28.30279,28.38554,1573436.54
2021-11-21,27.71703,29.27965,28.38554,29.01304,1449462.9
2021-11-22,26.26346,29.11635,29.02685,26.79008,2711453.3
2021-11-23,26.18105,27.57124,26.78523,26.95105,1959597.25
2021-11-24,25.16769,26.98656,26.955,25.59853,2454959.54
2021-11-25,25.39551,27.6,25.5932,26.43087,2088233.47
2021-11-26,23.08,26.59046,26.44093,23.97691,3962228.87
2021-11-27,23.78924,24.99529,23.9594,24.12474,2099658.95
2021-11-28,22.65523,25.0,24.1135,24.7734,2930737.34
2021-11-29,24.5602,25.61117,24.77134,25.00999,1857611.24
2021-11-30,24.17,26.54577,25.00571,25.33732,2501893.71
2021-12-01,24.98,26.93342,25.33732,25.34655,2552652.84
2021-12-02,24.19023,25.35879,25.34424,24.56127,2640771.14
2021-12-03,22.52212,25.862,24.5599,23.33415,3846072.15
2021-12-04,16.72908,23.35784,23.31959,20.69384,8422260.78
2021-12-05,18.50675,20.945,20.6899,19.50847,5374215.99
2021-12-06,17.24039,19.96029,19.52105,19.8414,7281789.41
2021-12-07,19.72984,21.19528,19.82798,21.09572,5195892.16
2021-12-08,20.77954,23.21467,21.09537,22.93763,7065918.25
2021-12-09,20.26315,23.07136,22.93763,20.29,5397507.75
2021-12-10,18.48,20.91,20.28,18.56,4897960.23
2021-12-11,18.18,20.22,18.57,19.98,3124682.66
2021-12-12,19.23,20.81,19.98,20.41,1843571.81
2021-12-13,17.31,20.58,20.41,17.79,5414731.4
2021-12-14,17.45,18.61,17.78,18.45,3809366.75
2021-12-15,17.26,19.99,18.45,19.68,4748027.77
2021-12-16,18.7,20.34,19.71,18.77,2645471.57
2021-12-17,17.75,19.23,18.76,18.28,3783843.3
2021-12-18,17.82,20.0,18.26,19.55,3937858.24
2021-12-19,18.81,20.4,19.54,18.88,3098709.95
2021-12-20,18.05,19.2,18.88,18.78,2938795.46
2021-12-21,18.36,19.67,18.79,19.44,2050605.11
2021-12-22,19.21,20.82,19.43,19.92,2487311.69
2021-12-23,19.55,22.23,19.92,22.19,3777741.27
2021-12-24,21.22,22.67,22.18,21.47,2314644.23
2021-12-25,21.3,22.4,21.49,22.12,1552489.04
2021-12-26,21.12,23.58,22.13,22.99,3110962.02
2021-12-27,22.76,24.5,22.99,23.02,2657118.22
2021-12-28,20.32,23.03,23.03,20.36,4360686.65
2021-12-29,19.53,20.98,20.38,19.74,3505105.25
2021-12-30,19.16,20.49,19.74,19.94,2929218.85
2021-12-31,19.04,20.63,19.93,19.51,2628843.82
2022-01-01,19.49,20.8,19.53,20.75,2086629.52
2022-01-02,20.57,22.22,20.75,21.88,2326435.14
2022-01-03,21.26,23.82,21.88,23.72,3676303.71
2022-01-04,22.78,24.48,23.71,23.43,3468466.07
2022-01-05,22.34,27.5,23.43,25.22,9725212.84
2022-01-06,23.31,25.99,25.23,25.39,6443317.27
2022-01-07,22.65,27.33,25.4,25.97,8034336.23
2022-01-08,23.56,27.36,25.98,25.31,5649061.36
2022-01-09,25.09,28.71145,25.33,27.54,6947266.4
2022-01-10,25.09,28.52,27.55,27.98,7146693.31
2022-01-11,25.85,28.7,27.98,26.6,5119948.95
2022-01-12,25.62,27.27,26.6,26.76,3688692.5
2022-01-13,24.42,26.77,26.75,24.88,3748891.13
2022-01-14,23.91,25.9,24.87,25.74,2981159.58
2022-01-15,25.13,26.23,25.74,25.19,1804584.21
2022-01-16,24.68,26.36,25.18,25.51,1453583.26
2022-01-17,23.27,25.63,25.5,23.8,2187773.78
2022-01-18,22.04,24.34,23.8,22.98,3221765.07
2022-01-19,21.23,23.15,22.97,21.56,2903396.2
2022-01-20,20.03,22.99,21.55,20.18,3628543.84
2022-01-21,17.12,20.51,20.16,17.44,8626310.09
2022-01-22,14.28,17.83,17.42,15.86,8577253.52
2022-01-23,15.15,16.88,15.87,16.67,4251482.53
2022-01-24,13.48,16.67,16.66,15.61,7242677.13
2022-01-25,14.59,16.04,15.61,15.49,4492333.11
2022-01-26,14.69,16.82,15.51,15.24,5927770.27
2022-01-27,14.31,15.71,15.25,15.23,5344486.38
2022-01-28,14.75,16.29,15.23,16.16,4790742.65
2022-01-29,15.97,16.75,16.15,16.24,2541936.38
2022-01-30,16.02,18.13,16.24,17.77,5208012.03
2022-01-31,16.41,17.89,17.76,17.16,5565683.91
2022-02-01,16.84,17.9,17.17,17.0,4533943.28
2022-02-02,15.57,17.38,17.0,15.79,3393191.03
2022-02-03,15.26,16.32,15.8,16.31,4074152.66
2022-02-04,16.03,17.55,16.31,17.51,3462797.96
2022-02-05,17.43,18.33,17.53,17.77,3409455.61
2022-02-06,17.19,18.18,17.78,18.08,2300752.16
2022-02-07,17.67,19.58,18.08,18.88,4597817.68
2022-02-08,17.74,19.56,18.9,18.4,4326377.02
2022-02-09,17.76,18.77,18.4,18.7,2268691.02
2022-02-10,17.36,18.77,18.7,17.51,4780443.27
2022-02-11,15.91,17.83,17.51,16.22,4252227.21
2022-02-12,15.57,16.39,16.21,15.97,2980310.15
2022-02-13,15.53,16.34,15.96,15.6,1974359.07
2022-02-14,15.21,16.13,15.61,15.9,3210784.98
2022-02-15,15.82,17.47,15.91,17.35,2911584.48
2022-02-16,16.52,17.43,17.36,17.14,2638175.33
2022-02-17,15.47,17.46,17.14,15.6,3754731.09
2022-02-18,15.04,16.06,15.61,15.2,3289460.52
2022-02-19,14.85,15.69,15.19,15.52,2539336.92
2022-02-20,14.42,15.54,15.53,14.62,3441089.46
2022-02-21,13.39,15.31,14.61,13.51,4616902.69
2022-02-22,13.04,14.2,13.51,13.98,4916054.42
2022-02-23,13.3,14.68,13.99,13.34,3650964.06
2022-02-24,11.42,13.97,13.35,13.27,10606117.81
2022-02-25,13.08,14.5,13.28,14.39,3475679.55
2022-02-26,14.1,15.05,14.37,14.72,2257139.53
2022-02-27,13.47,14.86,14.73,13.65,3034310.57
2022-02-28,13.32,15.16,13.65,15.14,3521407.78
2022-03-01,14.73,15.74,15.13,15.36,3037350.42
2022-03-02,14.91,15.87,15.36,15.29,2883372.8
2022-03-03,14.47,15.4,15.28,14.89,2216173.79
2022-03-04,13.56,14.98,14.9,13.74,2797090.45
2022-03-05,13.42,14.28,13.75,14.0,1192060.12
2022-03-06,13.26,14.13,14.0,13.32,1177091.89
2022-03-07,12.4,13.66,13.32,12.67,3759923.78
2022-03-08,12.57,13.56,12.7,13.09,2438164.21
2022-03-09,13.06,14.46,13.09,14.02,2461516.62
2022-03-10,12.99,14.11,14.02,13.17,2217975.03
2022-03-11,12.81,13.66,13.17,13.04,1661858.53
2022-03-12,13.03,13.46,13.05,13.14,786362.95
2022-03-13,12.6,13.43,13.15,12.71,1031991.19
2022-03-14,12.6,13.44,12.71,13.41,1668789.97
2022-03-15,12.87,13.8,13.41,13.7,1785582.19
2022-03-16,13.67,14.79,13.72,14.68,2663087.12
2022-03-17,14.24,14.93,14.68,14.41,1261527.83
