series,pnl,annReturn,cagr,annVol,maxDrawdown,sharpe,sortino,calmar,monthlyWinRate,turnover,averageMonthlyTurnover,costs,averageNumberOfHoldings
Pure Business-Cycle Asset Rotation,875046.8438754816,0.1243661775153706,0.1243661775153706,0.12181637305811258,-0.2637029071273399,1.0248258780711277,1.4714171044758284,0.47161473823007655,0.6695278969957081,39.699999999999996,0.16965811965811964,6947.966244301344,3.6709401709401708
SPY Buy & Hold,645751.5554090787,0.10897325890779719,0.10897325890779719,0.1964802442016482,-0.5518944958060964,0.6252712122720151,0.8821893760494407,0.1974530634675582,0.6566523605150214,,,,
60/40 SPY/IEF,381821.49396199634,0.08431364327206059,0.08431364327206059,0.11274917364895028,-0.31393577659800787,0.7744829948895674,1.1100877808496885,0.26856971889515957,0.6738197424892703,,,,
Risk Parity SPY/TLT/GLD/DBC,327319.1727167998,0.07763348870468056,0.07763348870468056,0.09396458250272577,-0.19894165288945265,0.848155576325974,1.2127718956592282,0.39023245045530874,0.6223175965665236,,,,
