"time","equity","fundingRate","annualized","inPosition","spot","mark"
"1754575200000","100166.45119602277","0.000016526315895415397","0.10567194919147016","False","116669.16","116669.16"
"1754578800000","100166.45119602277","0.000007633625023184202","0.1072757337763088","False","116374.12","116374.12"
"1754582400000","100166.45119602277","0.000012823977396199192","0.11073067693707377","False","116734.96","116734.96"
"1754586000000","100166.45119602277","0.0000158095312373872","0.11383660519663531","False","116293.99","116293.99"
"1754589600000","100166.45119602277","0.000012799076914882885","0.11280413515532724","False","116538","116538"
"1754593200000","100166.45119602277","0.0000097818783218611","0.1100174145032041","False","116601.79","116601.79"
"1754596800000","100166.45119602277","0.0000016003522653343876","0.09744492872845159","False","117526.69","117526.69"
"1754600400000","100166.45119602277","0.000006310388827034033","0.09105644305736167","False","117232.33","117232.33"
"1754604000000","100166.45119602277","0.000017743154944031675","0.09247004599206969","False","117148.93","117148.93"
"1754607600000","100166.45119602277","0.000011142615847641268","0.09601898826348189","False","117609.25","117609.25"
"1754611200000","100166.45119602277","0.00001271433170722084","0.09604961506841504","False","117507.77","117507.77"
"1754614800000","100166.45119602277","0.000013933261588336211","0.09354006961960075","False","117318.57","117318.57"
"1754618400000","100166.45119602277","0.00001353080919552975","0.09440959864744158","False","116916.23","116916.23"
"1754622000000","100166.45119602277","0.00001802060185640256","0.10342374569017564","False","116738.16","116738.16"
"1754625600000","100166.45119602277","0.000020412140094218382","0.12498009936436992","False","116770.61","116770.61"
"1754629200000","100166.45119602277","0.000016965770769622986","0.13642547818821418","False","116779.81","116779.81"
"1754632800000","100166.45119602277","0.00003178857998098313","0.15183200961559634","False","116554.98","116554.98"
"1754636400000","100166.45119602277","0.000028023834763016848","0.17114316752368536","False","116775.76","116775.76"
"1754640000000","100166.45119602277","0.00002622467561680026","0.18598134149169163","False","116848.21","116848.21"
"1754643600000","100166.45119602277","0.000038820959444010234","0.2131296014247909","False","116649.06","116649.06"
"1754647200000","100166.45119602277","0.00003062238597135891","0.23124156884207062","False","116711.41","116711.41"
"1754650800000","100136.40126066396","0.00004416794876090632","0.2595618584748562","True","116564.2","116564.2"
"1754654400000","100138.48273760147","0.000041560361032289285","0.2828656843040754","True","116928.78","116928.78"
"1754658000000","100140.0826564046","0.00003194520289040861","0.2992444195999572","True","116542","116542"
"1754661600000","100141.40637921542","0.000026430462395512365","0.29287139970265197","True","116958.25","116958.25"
"1754665200000","100142.68424331748","0.000025514812330896993","0.2905770622438919","True","116513.16","116513.16"
"1754668800000","100144.00053570492","0.00002628210087761281","0.2908851644754466","True","116215.69","116215.69"
"1754672400000","100144.38706007482","0.00000771764129171516","0.25643522484340026","True","116205.13","116205.13"
"1754676000000","100144.52927692942","0.0000028396105262496563","0.22614577667543825","True","116720.74","116720.74"
"1754679600000","100144.8447447589","0.000006298872041703547","0.18444564823416607","True","116505.17","116505.17"
"1754683200000","100145.23151037471","0.000007722458192256422","0.14785844675574283","True","116462.06","116462.06"
"1754686800000","100145.33737929985","0.0000021138599574373287","0.11482133283318455","True","116910.8","116910.8"
"1754690400000","100145.58758427633","0.000004995783987417442","0.09165931546957073","True","116940.12","116940.12"
"1754694000000","100145.71614619777","0.0000025669656835013917","0.06627866912154755","True","116900.17","116900.17"
"1754697600000","100145.88219796971","0.000003315516721763444","0.041013261290674424","True","116690.07","116690.07"
"1754701200000","100146.07772409792","0.000003904024269060266","0.03681662621218093","True","116607.88","116607.88"
"1754704800000","100146.37509895505","0.00000593761391298933","0.04036479399170594","True","116577.5","116577.5"
"1754708400000","100147.1247074366","0.00001496725645365796","0.049784695609498046","True","116407.65","116407.65"
"1754712000000","100147.39631781416","0.000005423180602272914","0.04725446962432123","True","116399.34","116399.34"
"1754715600000","100147.45984136175","0.0000012683597520024527","0.046507907069468155","True","116463.11","116463.11"
"1754719200000","100147.92100931794","0.000009208032243960976","0.051171907837166","True","116755.04","116755.04"
"1754722800000","100148.63458223772","0.000014247742857123885","0.06396523020589484","True","116673.23","116673.23"
"1754726400000","100149.68150171994","0.000020903595360005015","0.08311904284166718","True","116769.62","116769.62"
"1754730000000","100150.25498335941","0.00001145057317346051","0.09131295899336331","True","117121.05","117121.05"
"1754733600000","100150.48422243453","0.0000045771627603572035","0.08977790870794931","True","117514.21","117514.21"
"1754737200000","100151.16114093625","0.00001351587270246211","0.08794235673013989","True","117439.15","117439.15"
"1754740800000","100151.9715246755","0.000016180741746537887","0.0995591571975398","True","117126.21","117126.21"
"1754744400000","100152.6234740786","0.000013017320576354692","0.11239735481799208","True","117125.64","117125.64"
"1754748000000","100153.53531347343","0.000018206482987952897","0.12244404291184544","True","116977.15","116977.15"
"1754751600000","100155.0676932965","0.000030596667941755044","0.1401842058546043","True","116991.96","116991.96"
"1754755200000","100156.75457144104","0.00003368149963163866","0.15419947239897885","True","116906.24","116906.24"
"1754758800000","100158.14825327932","0.00002782731786213544","0.172614340191111","True","116670.42","116670.42"
"1754762400000","100159.70120181494","0.00003100735859328952","0.20236358082412306","True","116701.76","116701.76"
"1754766000000","100161.60540706353","0.00003802081886409531","0.22933975443957155","True","116657.09","116657.09"
"1754769600000","100163.66406448928","0.000041104729201578384","0.2562486122261312","True","116568.26","116568.26"
"1754773200000","100165.48353492327","0.00003632893872681507","0.2819638684166761","True","116789.11","116789.11"
"1754776800000","100167.00054714244","0.000030289826604562208","0.2949163372478736","True","116551.89","116551.89"
"1754780400000","100168.38053519101","0.00002755389718009804","0.291731519596235","True","116574.75","116574.75"
"1754784000000","100169.98829945941","0.000032101851452321805","0.28991503235376975","True","116496.52","116496.52"
"1754787600000","100171.67237125474","0.00003362546591644437","0.2957956238734496","True","116769.73","116769.73"
"1754791200000","100173.51656302814","0.000036822543903263446","0.30221011782162743","True","116600.58","116600.58"
"1754794800000","100174.921213897","0.000028046333918923998","0.2912031993090653","True","117318.68","117318.68"
"1754798400000","100176.02596574408","0.000022058320602902592","0.2700054164260012","True","118508.15","118508.15"
"1754802000000","100177.21096359471","0.000023660573704660815","0.25619392336572316","True","118500.59","118500.59"
"1754805600000","100178.35085095701","0.00002275986318156277","0.24708577151884523","True","118057.3","118057.3"
"1754809200000","100179.73763337152","0.00002768955868869379","0.2468961096124577","True","118076.61","118076.61"
"1754812800000","100181.39053264391","0.00003300305147404548","0.2472572280100939","True","117816.48","117816.48"
"1754816400000","100183.00542225198","0.000032244121435605405","0.2459244870612863","True","118315.69","118315.69"
"1754820000000","100184.41037612373","0.000028052383906645184","0.2355780484796296","True","118289.31","118289.31"
"1754823600000","100185.6840272625","0.000025430693082580564","0.23374712702824108","True","118018.28","118018.28"
"1754827200000","100186.9667176708","0.00002561117805395731","0.23987893497718638","True","118332.47","118332.47"
"1754830800000","100188.6762184983","0.00003413320142785484","0.251385913966039","True","118515.64","118515.64"
"1754834400000","100189.9110839536","0.000024656268452276267","0.2525109032391131","True","118453.53","118453.53"
"1754838000000","100191.0787696593","0.000023314906173831875","0.24767576521853435","True","118782.11","118782.11"
"1754841600000","100191.99910014516","0.00001837602260759835","0.23102956054383192","True","118802.07","118802.07"
"1754845200000","100193.02070208461","0.000020398085931092778","0.21879601866490653","True","118670.51","118670.51"
"1754848800000","100193.88179480498","0.00001719323606046289","0.2068028413964122","True","118532.98","118532.98"
"1754852400000","100194.82086581597","0.000018750210270596265","0.1989885269777273","True","118552.33","118552.33"
"1754856000000","100195.82920159686","0.00002013320365948419","0.19340435049127408","True","118678.2","118678.2"
"1754859600000","100196.48162310898","0.000013026747066179889","0.1705147650790534","True","118338.65","118338.65"
"1754863200000","100196.90357053008","0.000008424925033464003","0.15267518778916492","True","118718.15","118718.15"
"1754866800000","100197.53236327556","0.000012554957033421469","0.14125314052222301","True","119024.82","119024.82"
"1754870400000","100198.20926322808","0.000013515502335126554","0.13592352899295299","True","119308.91","119308.91"
"1754874000000","100199.23503834782","0.000020481410841263488","0.13576898066311374","True","119155.1","119155.1"
"1754877600000","100200.41023469379","0.00002346486936373389","0.14236674093084264","True","119998.33","119998.33"
"1754881200000","100202.58708358796","0.0000434646304862934","0.1688754072356755","True","121874.07","121874.07"
"1754884800000","100204.48176400347","0.00003783063875964529","0.18732372681475745","True","121714.78","121714.78"
"1754888400000","100206.00061141382","0.000030326469435962258","0.20485067206393828","True","122070.4","122070.4"
"1754892000000","100207.62349306326","0.00003240369664820376","0.23076038341061816","True","122027.36","122027.36"
"1754895600000","100208.15585625391","0.000010629570765447815","0.22892627532350548","True","122291.63","122291.63"
"1754899200000","100209.38960974601","0.000024634066144060882","0.24095427412341522","True","121516.43","121516.43"
"1754902800000","100211.25787202656","0.00003730315406491966","0.2582986177131647","True","121664.17","121664.17"
"1754906400000","100212.44106693263","0.00002362457473412086","0.2597653778064975","True","121399.55","121399.55"
"1754910000000","100213.14968870852","0.000014148884530434894","0.2310417302102541","True","121152.49","121152.49"
"1754913600000","100214.04809873857","0.000017938342016094777","0.20910299892504686","True","120526.23","120526.23"
"1754917200000","100215.54099511828","0.00002980831130349251","0.2094677199683934","True","119610.6","119610.6"
"1754920800000","100217.2781518513","0.00003468540039633573","0.2126722462179909","True","119973.9","119973.9"
"1754924400000","100218.24554628468","0.000019315737391994102","0.22302757081637156","True","120208.3","120208.3"
"1754928000000","100219.01271425483","0.000015317862637383372","0.21176608464004576","True","120293.64","120293.64"
"1754931600000","100219.9123496248","0.00001796280809052418","0.19102030579797527","True","119947.04","119947.04"
"1754935200000","100220.4636940388","0.000011008564392794595","0.17699254323093316","True","119499.77","119499.77"
"1754938800000","100220.77643184543","0.000006244362316644065","0.16810298991370626","True","119765.56","119765.56"
"1754942400000","100220.97106472512","0.000003886188985867563","0.1519754893616031","True","119068.83","119068.83"
"1754946000000","100221.78532188872","0.00001625808150097221","0.13631240732084995","True","118837.8","118837.8"
"1754949600000","100222.70044795715","0.00001827210722746115","0.1188297981534661","True","118718.08","118718.08"
"1754953200000","100223.61553232279","0.000018271274557883446","0.11812809297799495","True","118906.15","118906.15"
"1754956800000","100224.67484601059","0.00002115106755106913","0.12485766166822329","True","118701.32","118701.32"
"1754960400000","100225.57847157893","0.00001804247944396463","0.12484916055103475","True","118966.72","118966.72"
"1754964000000","100226.35728235645","0.000015550331836903017","0.12947809095289609","True","118988.83","118988.83"
"1754967600000","100227.17219605081","0.00001627119029648918","0.1408465479145819","True","119066.79","119066.79"
"1754971200000","100228.20317521725","0.00002058531881916581","0.15833786915261988","True","118854.35","118854.35"
"1754974800000","100229.31154509485","0.000022130560968568153","0.16449217835641514","True","119066.43","119066.43"
"1754978400000","100230.29373391069","0.000019611133350683495","0.16575002859059942","True","118813.76","118813.76"
"1754982000000","100231.1672232069","0.000017440755577960935","0.16508634281699092","True","118840.92","118840.92"
"1754985600000","100232.24488480613","0.000021517415988465375","0.16521533275946473","True","118991.26","118991.26"
"1754989200000","100233.21582928173","0.000019386620250763162","0.16700801506746388","True","118811.61","118811.61"
"1754992800000","100234.19201004658","0.00001949117200787005","0.17138294403502274","True","118411.05","118411.05"
"1754996400000","100235.46834036357","0.000025484187604912865","0.1817263247234836","True","118443.8","118443.8"
"1755000000000","100236.64179063197","0.000023430005842892814","0.1846461653924493","True","118501.22","118501.22"
"1755003600000","100238.0673828275","0.000028464464469187545","0.19201668947622608","True","119262.68","119262.68"
"1755007200000","100238.70042156009","0.000012639735660681778","0.18396900456332024","True","118839.1","118839.1"
"1755010800000","100239.55571814203","0.000017077505926023436","0.18360922103094454","True","119440.92","119440.92"
"1755014400000","100240.3172765236","0.000015205857299796505","0.17683784902354838","True","119937.93","119937.93"
"1755018000000","100241.33161688178","0.00002025309564373131","0.17734344192767035","True","119660.6","119660.6"
"1755021600000","100242.01047210224","0.000013554542710495494","0.17016190510925222","True","119286.32","119286.32"
"1755025200000","100243.01426237643","0.000020042444594921034","0.1640875336241473","True","119339.7","119339.7"
"1755028800000","100243.81047032392","0.000015897697043104992","0.1557844570005097","True","119652.3","119652.3"
"1755032400000","100244.58448587176","0.000015454586612594696","0.14228428690175438","True","120181.79","120181.79"
"1755036000000","100245.66474253779","0.00002156923107757922","0.15134202880881095","True","119889.94","119889.94"
"1755039600000","100246.88532004904","0.00002437098443000605","0.15990016156350198","True","120082.45","120082.45"
"1755043200000","100248.20215624176","0.000026292958909854442","0.17260196971387223","True","120112.94","120112.94"
"1755046800000","100249.7627969412","0.00003116094622105076","0.18406974280596686","True","119691.18","119691.18"
"1755050400000","100251.02708207749","0.00002524368431121549","0.19624653557833993","True","119458.53","119458.53"
"1755054000000","100251.87235253824","0.000016877316719384115","0.1928403354870273","True","119550.73","119550.73"
"1755057600000","100252.77363232287","0.000017995641731811834","0.1956138562867197","True","119467.36","119467.36"
"1755061200000","100253.53420217049","0.000015186119474605829","0.1962100778306684","True","119337.15","119337.15"
"1755064800000","100254.53096634439","0.000019902156101167735","0.1940664563433596","True","119063.59","119063.59"
"1755068400000","100255.18990000282","0.00001315677356155206","0.18217894350327607","True","119421.56","119421.56"
"1755072000000","100256.16492662272","0.00001946812746686407","0.1748681159444248","True","119586.51","119586.51"
"1755075600000","100257.43009483822","0.000025261316546499453","0.16793089404054462","True","120051.19","120051.19"
"1755079200000","100258.70636454792","0.000025482977473306727","0.16779073327373636","True","120110.55","120110.55"
"1755082800000","100260.4820497299","0.00003545468888580486","0.18806724716504866","True","120484.74","120484.74"
"1755086400000","100262.33629802908","0.00003702334019125291","0.2084428411209691","True","120563.37","120563.37"
"1755090000000","100263.39128648146","0.000021064706591467056","0.21443623478669208","True","120286.02","120286.02"
"1755093600000","100264.42816804623","0.000020703170620185482","0.21464135572406473","True","121778.93","121778.93"
"1755097200000","100264.992948806","0.000011276844752516034","0.21294581550974026","True","120917.68","120917.68"
"1755100800000","100265.72505463722","0.000014617785146117256","0.20772201770943732","True","120947.07","120947.07"
"1755104400000","100268.43071041135","0.00005402319323142004","0.2376700494144698","True","121588.14","121588.14"
"1755108000000","100268.78447260568","0.0000070634866284885055","0.21934631452323075","True","121838.78","121838.78"
"1755111600000","100268.96455042099","0.0000035955714345541","0.18495568633944398","True","121657.25","121657.25"
"1755115200000","100269.06568315788","0.0000020192935995450844","0.14677316866131604","True","122796.37","122796.37"
"1755118800000","100269.49188842278","0.000008509940400328727","0.1324596938837986","True","122968.22","122968.22"
"1755122400000","100269.69498177081","0.000004055117169399611","0.11558794104128588","True","122598.59","122598.59"
"1755126000000","100270.20300921961","0.000010143664724603868","0.11353938223439888","True","123012.68","123012.68"
"1755129600000","100272.12735370957","0.000038422934365439206","0.13888866683289278","True","123364.58","123364.58"
"1755133200000","100274.31224261558","0.000043625163513805885","0.12778666621128773","True","123898.8","123898.8"
"1755136800000","100275.9350289422","0.00003240179335991755","0.15457573299423497","True","123384.75","123384.75"
"1755140400000","100277.56637549335","0.00003257271335193286","0.18558189149525953","True","123715.76","123715.76"
"1755144000000","100279.21757513798","0.00003296911540592525","0.22092062705405532","True","123396.19","123396.19"
"1755147600000","100280.94598611434","0.0000345107759277065","0.249556610134366","True","123051.15","123051.15"
"1755151200000","100282.50057591665","0.000031040129379565175","0.27824339867708253","True","122192.71","122192.71"
"1755154800000","100283.6659362684","0.00002326847637772344","0.29368832429943814","True","121824.06","121824.06"
"1755158400000","100285.18611914548","0.000030353134386267545","0.28599197688771305","True","121772.73","121772.73"
"1755162000000","100285.99633204655","0.00001617733066101789","0.2572774798225902","True","121681.69","121681.69"
"1755165600000","100286.15686867526","0.0000032053971524642127","0.22443632382619544","True","121712.81","121712.81"
"1755169200000","100286.3402102806","0.000003660738763400596","0.19335009703238198","True","120985.66","120985.66"
"1755172800000","100286.90075630363","0.000011192290758766396","0.16934246552943727","True","121013.13","121013.13"
"1755176400000","100287.00358856123","0.000002053227530363519","0.1334714655835808","True","118922.81","118922.81"
"1755180000000","100288.00875550015","0.000020069932136417275","0.12136934870814656","True","118492.09","118492.09"
"1755183600000","100288.3159641275","0.000006133962492870414","0.10250663073902644","True","118874.12","118874.12"
"1755187200000","100288.96267298407","0.000012912683814735972","0.08372492368150666","True","118304.8","118304.8"
"1755190800000","100289.58717152211","0.000012469215602522311","0.08000492014837171","True","117917.56","117917.56"
"1755194400000","100289.66173959641","0.0000014888832219763663","0.07819737402788678","True","117972.18","117972.18"
"1755198000000","100289.75949816787","0.000001951922431020926","0.0759375894736383","True","118152.8","118152.8"
"1755201600000","100289.79984956759","8.05686918893587E-07","0.06460007498774019","True","118018.99","118018.99"
"1755205200000","100290.0121609971","0.000004239172437090201","0.06595219998202957","True","117953.75","117953.75"
"1755208800000","100290.0213918423","1.84310117558409E-07","0.044019092073778174","True","117981.86","117981.86"
"1755212400000","100290.0369228453","3.10103888449638E-07","0.03776480148532514","True","118370.27","118370.27"
"1755216000000","100290.58464399225","0.000010936219470809944","0.03548080119857735","True","118377.78","118377.78"
"1755219600000","100291.15171239157","0.000011322521513837068","0.034105525515520554","True","118277.98","118277.98"
"1755223200000","100291.96101940596","0.00001615924303449947","0.05013886454153926","True","118777.69","118777.69"
"1755226800000","100292.8026472463","0.000016804585373301607","0.06637921478280147","True","118812.59","118812.59"
"1755230400000","100293.162236732","0.0000071798387865898536","0.07323222151380344","True","119083.43","119083.43"
"1755234000000","100293.25261095654","0.0000018044809108241832","0.07050957372544363","True","118954.62","118954.62"
"1755237600000","100293.27841000714","5.15123582862509E-07","0.07088395713015601","True","119074.17","119074.17"
"1755241200000","100293.29721853627","3.75545482615466E-07","0.07118542510380056","True","119185.27","119185.27"
"1755244800000","100293.45703642571","0.00000319104625406863","0.06268454356312557","True","119043.49","119043.49"
"1755248400000","100293.98467694252","0.00001053527424631086","0.061705930050495184","True","118955.73","118955.73"
"1755252000000","100295.14740343844","0.000023215886797201868","0.0695808504435005","True","118781.74","118781.74"
"1755255600000","100296.19232205595","0.000020863644564306456","0.07404649171768382","True","118961.79","118961.79"
"1755259200000","100296.98564112834","0.000015840015552418017","0.08369799203671051","True","119082.93","119082.93"
"1755262800000","100297.50398282518","0.000010349606892337932","0.09295429701769356","True","118728.89","118728.89"
"1755266400000","100298.09554822411","0.000011811647350512004","0.10545445634392676","True","117839.58","117839.58"
"1755270000000","100298.68618778505","0.000011793161360468507","0.11820222255808212","True","117443.87","117443.87"
"1755273600000","100298.80887938304","0.000002449754314476402","0.11729059008618546","True","117323.08","117323.08"
"1755277200000","100299.04509569512","0.000004716475611629605","0.11091291133593142","True","117414.42","117414.42"
"1755280800000","100299.71182075483","0.000013312342640619293","0.10011323970182982","True","117643.24","117643.24"
"1755284400000","100299.88289797107","0.000003415858587082736","0.08116695878055577","True","117217.34","117217.34"
"1755288000000","100300.24194135328","0.00000716893486628607","0.07186205374713112","True","116995.58","116995.58"
"1755291600000","100300.4742555158","0.0000046385623079967914","0.06550375285431613","True","117345.24","117345.24"
"1755295200000","100300.60505314672","0.0000026116055696981367","0.0550479913419304","True","117388.72","117388.72"
"1755298800000","100300.60763333128","5.15179391133166E-08","0.04204942903859823","True","117787.92","117787.92"
"1755302400000","100300.60763333128","0","0.03932645950016332","True","117424.87","117424.87"
"1755306000000","100300.6140695744","1.28510954361842E-07","0.03432922189064253","True","117827.33","117827.33"
"1755309600000","100300.6140695744","0","0.01979070026696385","True","117916.99","117916.99"
"1755313200000","100300.6140695744","0","0.0159922286073077","True","117598.82","117598.82"
"1755316800000","100300.6140695744","0","0.008126840857659596","True","117526.07","117526.07"
"1755320400000","100300.6140695744","0","0.003056723415575052","True","117913.29","117913.29"
"1755324000000","100300.6140695744","0","0.0001970883169554521","True","117697.34","117697.34"
"1755327600000","100300.6140695744","0","0.00014115456651208933","True","117492.37","117492.37"
"1755331200000","100300.5537952454","-0.0000012034833672642166","-0.001176337700715416","True","117690.62","117690.62"
"1755334800000","100300.4918096463","-0.0000012376518959052859","-0.0026783743215994045","True","117709.2","117709.2"
"1755338400000","100300.4918096463","0","-0.002680412414473737","True","117386.76","117386.76"
"1755342000000","100300.4918096463","0","-0.002673179980725953","True","117471.36","117471.36"
"1755345600000","100300.4850263451","-1.35440581407712E-07","-0.0028199027829305034","True","117465.52","117465.52"
"1755349200000","100300.4847503303","-5.51112237448748E-09","-0.002835249680750255","True","117821.08","117821.08"
"1755352800000","100300.47426704556","-2.09317283715346E-07","-0.0030590205069009296","True","117714.03","117714.03"
"1755356400000","100300.47426704556","0","-0.003053693220546798","True","117851.81","117851.81"
"1755360000000","100300.47426704556","0","-0.0017388079576222738","True","117765.3","117765.3"
"1755363600000","100300.47426704556","0","-0.0003836396878360849","True","117832.68","117832.68"
"1755367200000","100300.47426704556","0","-0.0003825887862842447","True","117775.39","117775.39"
"1755370800000","100300.47426704556","0","-0.00038286451594336167","True","117768.72","117768.72"
"1755374400000","100300.47426704556","0","-0.00023454541847375295","True","117749.48","117749.48"
"1755378000000","100300.47397266039","-5.87791953043833E-09","-0.00023564266129241145","True","117732.44","117732.44"
"1755381600000","100300.47397266039","0","-0.000006434384148093445","True","117525.14","117525.14"
"1755385200000","100300.47397266039","0","-0.000006441915361220074","True","117547.28","117547.28"
"1755388800000","100300.47397266039","0","-0.000006437186625209154","True","117460.28","117460.28"
"1755392400000","100300.47397266039","0","-0.000006440869693437287","True","117339.16","117339.16"
"1755396000000","100300.47397266039","0","-0.0000064377381562038395","True","117514.95","117514.95"
"1755399600000","100300.47397266039","0","-0.000006437373566339167","True","117679.66","117679.66"
"1755403200000","100300.47369442545","-5.55545158073007E-09","-0.000012523150574847067","True","117764.57","117764.57"
"1755406800000","100300.38957505222","-0.0000016795917642356039","-0.0018447371490035985","True","118152.74","118152.74"
"1755410400000","100300.35822182054","-6.26022611577904E-07","-0.0025233425574521795","True","118084.57","118084.57"
"1755414000000","100300.34949878725","-1.74170756462E-07","-0.0027136671255744123","True","118005.75","118005.75"
"1755417600000","100300.22887769308","-0.0000024084130511250167","-0.005336680701264383","True","118094.17","118094.17"
"1755421200000","100300.22887769308","0","-0.005331177745145624","True","118447.68","118447.68"
"1755424800000","100300.22887769308","0","-0.005339164573548172","True","118396.38","118396.38"
"1755428400000","100300.22884571578","-6.38483098096344E-10","-0.005347342900852126","True","118448.75","118448.75"
"1755432000000","100300.22884571578","0","-0.0053451135874714424","True","118370.91","118370.91"
"1755435600000","100300.22862477449","-4.41148293936635E-09","-0.003522338457554447","True","118222.43","118222.43"
"1755439200000","100300.22675548875","-3.73235893148522E-08","-0.0028760286105363854","True","118498.56","118498.56"
"1755442800000","100300.22675548875","0","-0.002681969545909722","True","118215.18","118215.18"
"1755446400000","100300.22675548875","0","-0.00004634162580999202","True","118299.81","118299.81"
"1755450000000","100300.22675548875","0","-0.00004648034754485912","True","117891.8","117891.8"
"1755453600000","100300.22675548875","0","-0.0000464602167847712","True","117967.91","117967.91"
"1755457200000","100300.22675548875","0","-0.000045781319185242765","True","117614.45","117614.45"
"1755460800000","100300.23685348191","2.01624257212777E-07","0.00017644730806352734","True","117652.6","117652.6"
"1755464400000","100300.24910271906","2.44577640410837E-07","0.00045016011356030836","True","117678.94","117678.94"
"1755468000000","100300.25493653212","1.16482375037018E-07","0.0006206128913935942","True","117780.53","117780.53"
"1755471600000","100300.25493775077","2.43323843303145E-11","0.0006191554866894979","True","118030.02","118030.02"
"1755475200000","100300.25758218934","5.2800883880069E-08","0.0006775478632014303","True","117485.34","117485.34"
"1755478800000","100300.36400038577","0.0000021248271283678123","0.0030099462955136395","True","117364.63","117364.63"
"1755482400000","100300.39327742514","5.84567767281857E-07","0.003655281461347395","True","116354","116354"
"1755486000000","100300.39327742514","0","0.0036443293661095636","True","115523.24","115523.24"
"1755489600000","100300.38127586903","-2.39632251452022E-07","0.003157427380586847","True","115392.07","115392.07"
"1755493200000","100300.37930467677","-3.93583329865145E-08","0.002846310300159877","True","115554.4","115554.4"
"1755496800000","100300.37930467677","0","0.0027211091553200287","True","115768.43","115768.43"
"1755500400000","100300.37930467677","0","0.0027268464765558033","True","115324.48","115324.48"
"1755504000000","100300.3796965101","7.82364430779145E-09","0.002665439993173493","True","115289.27","115289.27"
"1755507600000","100300.38859497671","1.77673592388389E-07","0.0005364610240168161","True","115202.68","115202.68"
"1755511200000","100300.40226646748","2.72975444583127E-07","0.00019914713060244867","True","115107.58","115107.58"
"1755514800000","100300.40319932974","1.86262414195574E-08","0.00021819461753732418","True","115133.62","115133.62"
"1755518400000","100300.40529494228","4.18426032178061E-08","0.0005259667495660224","True","115017.24","115017.24"
"1755522000000","100300.40851671438","6.43283668261787E-08","0.0006406331985073114","True","115581.58","115581.58"
"1755525600000","100300.41083687861","4.63261741494413E-08","0.0006926289466760449","True","114896.69","114896.69"
"1755529200000","100300.42242567301","2.31390735281738E-07","0.0009442890734632592","True","115673.47","115673.47"
"1755532800000","100300.42242567301","0","0.0009354364953102503","True","116205.14","116205.14"
"1755536400000","100300.42242567301","0","0.0007403274579705729","True","116032.54","116032.54"
"1755540000000","100300.42242567301","0","0.0004410533827755809","True","116491.54","116491.54"
"1755543600000","100300.42242567301","0","0.00042075438226444874","True","116544.83","116544.83"
"1755547200000","100300.42242567301","0","0.00037455773612837497","True","116363.12","116363.12"
"1755550800000","100300.42242567301","0","0.000305610351196702","True","116454.09","116454.09"
"1755554400000","100300.42242567301","0","0.0002533728551335036","True","116713.95","116713.95"
"1755558000000","100300.42242567301","0","0","True","116458.51","116458.51"
"1755561600000","100300.42242567301","0","0","True","116283.76","116283.76"
"1755565200000","100300.41928912574","-6.26267023819017E-08","-0.00006842808666807585","True","116600.52","116600.52"
"1755568800000","100300.41928912574","0","-0.00006869877359590358","True","115846.72","115846.72"
"1755572400000","100300.41928912574","0","-0.00006873020040719757","True","115799.92","115799.92"
"1755576000000","100300.41928912574","0","-0.00006862304022929869","True","114870.94","114870.94"
"1755579600000","100300.41872868426","-1.11902034429637E-08","-0.00008109883537462894","True","115354.21","115354.21"
"1755583200000","100300.41828015857","-8.95560717872925E-09","-0.00009120098817204141","True","115012.28","115012.28"
"1755586800000","100300.41828015857","0","-0.00009100218110404363","True","115057.62","115057.62"
"1755590400000","100300.4027119844","-3.10846076598001E-07","-0.0004348693889871626","True","115021.93","115021.93"
"1755594000000","100300.39403583259","-1.73234684948579E-07","-0.0005595863026207915","True","115243.92","115243.92"
"1755597600000","100300.39403583259","0","-0.00055596868449254","True","115376.01","115376.01"
"1755601200000","100300.41395237295","3.97668882510618E-07","-0.00011869675293806602","True","115439.9","115439.9"
"1755604800000","100300.56549461611","0.0000030258083688869716","0.0031791858126819284","True","115561.11","115561.11"
"1755608400000","100300.56510355709","-7.80818347725818E-09","0.003196331037605683","True","115616.65","115616.65"
"1755612000000","100300.56721786696","4.2215928599855E-08","0.0032426186763803815","True","115211.65","115211.65"
"1755615600000","100300.5750321345","1.56025644241198E-07","0.0034145166459273596","True","113888.98","113888.98"
"1755619200000","100300.71224829362","0.0000027397628146530074","0.006783612580341891","True","113783.7","113783.7"
"1755622800000","100300.71479561793","5.08618260303543E-08","0.0070431713304952275","True","113377.56","113377.56"
"1755626400000","100300.77294259249","0.0000011610069812076813","0.00834495532113221","True","113504.35","113504.35"
"1755630000000","100301.12952056162","0.000007119708542473487","0.01584291251676067","True","113051.68","113051.68"
"1755633600000","100301.4558442831","0.000006515629087174533","0.019835790535723482","True","113106.42","113106.42"
"1755637200000","100301.52625179538","0.0000014058102574800826","0.0214274040190979","True","113548.89","113548.89"
"1755640800000","100301.52630459974","1.05433224920085E-09","0.02130745165970575","True","113402.69","113402.69"
"1755644400000","100301.52630459974","0","0.02089394798448297","True","113156.66","113156.66"
"1755648000000","100301.52630459974","0","0.017877366412816113","True","112855.76","112855.76"
"1755651600000","100301.52630459974","0","0.017758059962490177","True","113218.13","113218.13"
"1755655200000","100301.52504611545","-2.51278602951918E-08","0.016477609874478147","True","112993.03","112993.03"
"1755658800000","100301.52504611545","0","0.008646905962043318","True","113433.12","113433.12"
