series,pnl,annReturn,cagr,annVol,maxDrawdown,sharpe,sortino,calmar,monthlyWinRate,turnover,averageMonthlyTurnover,costs,averageNumberOfHoldings
BlackRock Factor Replication Portfolio,266146.8986041248,0.06908648912180837,0.06908648912180837,0.0677969894506469,-0.1751653911708747,1.0204373170250471,1.4524795675606132,0.39440718660237034,0.6952789699570815,9.70844221859766,0.05004351659070959,1028.7880962886495,8.52061855670103
SPY Buy & Hold,645751.5554090787,0.10897325890779719,0.10897325890779719,0.1964802442016482,-0.5518944958060964,0.6252712122720151,0.8821893760494407,0.1974530634675582,0.6566523605150214,,,,
60/40 SPY/IEF,381821.49396199634,0.08431364327206059,0.08431364327206059,0.11274917364895028,-0.31393577659800787,0.7744829948895674,1.1100877808496885,0.26856971889515957,0.6738197424892703,,,,
Risk Parity SPY/TLT/GLD/DBC,327319.1727167998,0.07763348870468056,0.07763348870468056,0.09396458250272577,-0.19894165288945265,0.848155576325974,1.2127718956592282,0.39023245045530874,0.6223175965665236,,,,
