date,regime,weights,controls,realizedVol60d,turnover
2017-08-31,Expansion,"{'SPY': 0.3037601669005467, 'QQQ': 0.009838915805125878, 'IWM': 0.2280136863540403, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.011836443167272073, 'IEF': 0.07444367768412062, 'TIP': 0.0, 'LQD': 0.06431400775793447, 'HYG': 0.047156716892760665, 'DBC': 0.23858039765527483, 'GLD': 0.0, 'SHY': 0.02205598778292456}",[],0.06245962232714091,0.036873235723953124
2017-09-29,Expansion,"{'SPY': 0.321850910472089, 'QQQ': 0.0, 'IWM': 0.22720292177286044, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.029326315468839126, 'IEF': 0.05398543323309528, 'TIP': 0.0, 'LQD': 0.06414920635555081, 'HYG': 0.031108301411083467, 'DBC': 0.250439125737028, 'GLD': 0.0, 'SHY': 0.021937785549454133}",[],0.05480293874326454,0.09487868790972487
2017-10-31,Expansion,"{'SPY': 0.2733676014004103, 'QQQ': 0.03471452263327082, 'IWM': 0.2117454661051346, 'EFA': 0.02386115127064684, 'EEM': 0.005233489706283448, 'TLT': 0.014005174428499146, 'IEF': 0.06126772163682013, 'TIP': 0.022777658292073916, 'LQD': 0.06694090337969404, 'HYG': 0.04580190199398557, 'DBC': 0.22544572823195907, 'GLD': 0.0, 'SHY': 0.014838680921222168}",[],0.056008567691553185,0.22270881582609064
2017-11-30,Expansion,"{'SPY': 0.2491638587603175, 'QQQ': 0.060908224552474466, 'IWM': 0.20971061232017402, 'EFA': 0.024446114866540032, 'EEM': 0.0, 'TLT': 0.012182999228525775, 'IEF': 0.06478392204863302, 'TIP': 0.024949134409768488, 'LQD': 0.07002532820349774, 'HYG': 0.04970689324167764, 'DBC': 0.22148967260933594, 'GLD': 0.0, 'SHY': 0.012633239759055417}",[],0.04472325885884606,0.07891151623220014
2017-12-29,Expansion,"{'SPY': 0.23046700686466684, 'QQQ': 0.0696043439125994, 'IWM': 0.21629606511193195, 'EFA': 0.0208380573768738, 'EEM': 0.0, 'TLT': 0.012813347124160311, 'IEF': 0.06462467399265802, 'TIP': 0.023787575582613095, 'LQD': 0.07105798596089091, 'HYG': 0.05550665341661557, 'DBC': 0.2230399474326317, 'GLD': 0.0, 'SHY': 0.011964343224358685}",[],0.04850304571322599,0.04858922560628827
2018-01-31,Expansion,"{'SPY': 0.2204723300146085, 'QQQ': 0.07627509874215231, 'IWM': 0.22334875516600605, 'EFA': 0.013535095554233864, 'EEM': 0.0, 'TLT': 0.017960414961765096, 'IEF': 0.06446370041009733, 'TIP': 0.015307793055649024, 'LQD': 0.0727147744008038, 'HYG': 0.058685640575019425, 'DBC': 0.22536597766879743, 'GLD': 0.0, 'SHY': 0.011870419450867102}",[],0.05394268500956081,0.05206463711142889
2018-02-28,Expansion,"{'SPY': 0.20639104495066574, 'QQQ': 0.08878727270811039, 'IWM': 0.2158739666233894, 'EFA': 0.02539803379993953, 'EEM': 0.0, 'TLT': 0.022810286550273604, 'IEF': 0.06191547976773208, 'TIP': 0.015550663804550587, 'LQD': 0.07226920509388962, 'HYG': 0.05676074240394138, 'DBC': 0.22392849430280343, 'GLD': 0.0, 'SHY': 0.010314809994704275}",[],0.1028828973951303,0.05893570909814754
2018-03-29,Expansion,"{'SPY': 0.1919427518929898, 'QQQ': 0.08912258141320532, 'IWM': 0.21570295247243662, 'EFA': 0.03380407240444364, 'EEM': 0.0, 'TLT': 0.023916012130255765, 'IEF': 0.06022891091386597, 'TIP': 0.0186268198301895, 'LQD': 0.07329481674536582, 'HYG': 0.06038059424570291, 'DBC': 0.22234104619534717, 'GLD': 0.0, 'SHY': 0.010639441756197557}",[],0.11970138066836734,0.03578664833990222
2018-04-30,Expansion,"{'SPY': 0.15199889801719646, 'QQQ': 0.07157563166737944, 'IWM': 0.17733948830276128, 'EFA': 0.013739874244636243, 'EEM': 0.0, 'TLT': 0.027939131457387682, 'IEF': 0.06080834206181021, 'TIP': 0.003346386732758392, 'LQD': 0.05801810529171539, 'HYG': 0.03824764608641114, 'DBC': 0.17084309129012815, 'GLD': 0.0, 'SHY': 0.22614340484781564}",['Vol target'],0.13088726577538198,0.4402130271333885
2018-05-31,Expansion,"{'SPY': 0.2474665279441472, 'QQQ': 0.0334914606503153, 'IWM': 0.2643566805290203, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.08370491562567503, 'IEF': 0.014002034319204054, 'TIP': 0.0, 'LQD': 0.04109823417868879, 'HYG': 0.03540119734649599, 'DBC': 0.22458586310128978, 'GLD': 0.0, 'SHY': 0.055893086305163715}",[],0.09566084863399028,0.5839867562653173
