date,turnover
2022-10-31,0.004632131938064589
2022-11-30,0.010218440761036084
2022-12-30,0.002883151088991967
2023-01-31,0.11412463266018179
2023-02-28,0.10740180121610876
2023-03-31,0.11476266433002491
2023-04-28,1.241528510316058
2023-05-31,0.2929343549751342
2023-06-30,0.0
2023-07-31,0.7999999999999999
2023-08-31,0.0
2023-09-29,1.0
2023-10-31,0.0
2023-11-30,1.0
2023-12-29,0.0
2024-01-31,0.0
2024-02-29,0.0
2024-03-28,0.0
2024-04-30,0.0
2024-05-31,1.2000000000000002
2024-06-28,0.0
2024-07-31,0.0
2024-08-30,0.0
2024-09-30,0.0
2024-10-31,0.0
2024-11-29,0.0
2024-12-31,0.0
2025-01-31,0.0
2025-02-28,0.0
2025-03-31,0.0
2025-04-30,0.20173275602151394
2025-05-30,0.5066599661038338
2025-06-30,0.5060481762553
2025-07-31,0.19989738647591263
2025-08-29,0.0
2025-09-30,0.0
2025-10-31,0.0
2025-11-28,0.0
2025-12-31,0.0
2026-01-30,0.0
2026-02-27,0.0
2026-03-31,0.0
2026-04-30,0.0
2026-05-29,0.0
2026-06-08,0.0
