date,turnover
2018-06-29,0.2286237477714359
2018-07-31,0.6497906505372308
2018-08-31,0.1034300849339314
2018-09-28,0.5230591620913875
2018-10-31,0.13150723439006168
2018-11-30,0.11649743907803968
2018-12-31,0.08078747085859904
2019-01-31,0.08215251783283355
2019-02-28,0.0493131463136451
2019-03-29,0.025582879261814052
2019-04-30,0.10430928068219307
2019-05-31,0.03832252844843395
2019-06-28,0.10741074757721235
2019-07-31,0.06781895687225503
2019-08-30,0.07857815064385276
2019-09-30,0.11781184536041109
2019-10-31,0.049934296789478486
2019-11-29,0.8864075562485735
2019-12-31,0.24311213316347915
2020-01-31,0.06909543979691204
2020-02-28,0.3018756426523531
2020-03-31,1.6857137251119192
2020-04-30,0.7525985485677803
2020-05-29,0.15946328283159045
2020-06-30,0.21866415096257755
2020-07-31,0.3467736436588189
2020-08-31,1.1738562056938064
2020-09-30,0.9191661916234501
2020-10-30,0.18128567743716945
2020-11-30,0.7791501778451312
2020-12-31,0.432466737454472
2021-01-29,0.15031695408405116
2021-02-26,0.20262738168613598
2021-03-31,0.32292743500463694
2021-04-30,0.2861378012346478
2021-05-28,0.11502348302959327
2021-06-30,0.037535584537765974
2021-07-30,0.2915011545139242
2021-08-31,0.2580747312371969
2021-09-30,0.7302402504378815
2021-10-29,0.16128108927035728
2021-11-30,0.13449947081892888
2021-12-31,0.06663419768829518
2022-01-31,0.5476487459368707
2022-02-28,0.1449137529049197
2022-03-31,0.21152760672376908
2022-04-29,0.2352002591249639
2022-05-31,0.028345296888897597
2022-06-30,0.14609171907380883
2022-07-29,0.07187530025091672
2022-08-31,0.08718218386249081
2022-09-30,0.4001238123962519
2022-10-31,0.18516892412784525
2022-11-30,0.07600520713328628
2022-12-30,0.1727280621593406
2023-01-31,0.34077974517070125
2023-02-28,0.30218599235100657
2023-03-31,0.2646421074661145
2023-04-28,0.9913753315337841
2023-05-31,0.7811026742118106
2023-06-30,0.7846797178929636
2023-07-31,0.455594169426374
2023-08-31,0.2679407558158415
2023-09-29,0.8986259299618191
2023-10-31,0.09510686754956321
2023-11-30,0.8295539561904219
2023-12-29,0.21325400355300445
2024-01-31,0.13450269220858563
2024-02-29,0.12246269353656794
2024-03-28,0.07854959418877507
2024-04-30,0.043137897838015665
2024-05-31,0.7420986460401009
2024-06-28,0.14724288261633142
2024-07-31,0.14305921839120284
2024-08-30,0.11043388740896623
2024-09-30,0.041340002602086014
2024-10-31,0.13304917290349863
2024-11-29,0.10696327309579189
2024-12-31,0.10842295815040413
2025-01-31,0.026243929104415385
2025-02-28,0.057492678962478505
2025-03-31,0.09856984861296
2025-04-30,0.6003125392246018
2025-05-30,0.5373509937368223
2025-06-30,0.43526937644395475
2025-07-31,0.5232446584936923
2025-08-29,0.23111393864609822
2025-09-30,0.14352664120114178
2025-10-31,0.13337647960125712
2025-11-28,0.20400747072436137
2025-12-31,0.28603231974606186
2026-01-30,0.1068726030434947
2026-02-27,0.12127577717460412
2026-03-31,0.09161140563269002
2026-04-30,0.32128480139852883
2026-05-29,0.186412069854924
2026-06-08,0.07020550581411811
